x,y,river,year,migration_rate (m/yr),curvature (1/m),row_id,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,DamDistance_km,CV_discharge_USGS_2000_2016_unitless,CV_discharge_USGS_2016_2024_unitless,DamBin,DamBin_code,CV_diff_2000_2016_ERA5_minus_USGS,CV_diff_2016_2024_ERA5_minus_USGS
423329.1307,3632506.356,Blackwarrior,2024,,-0.001118862,1005,0.079573446,0.251260844,1.093508029,0.977809191,5.997446411,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423444.6731,3632816.743,Blackwarrior,2024,,0.000352915,1006,0.109190618,0.096070338,1.093508029,0.977809191,6.328745049,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423552.094,3633106.271,Blackwarrior,2024,,0.002230089,1007,0.060601732,0.240029713,1.093508029,0.977809191,6.63765361,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423450.8608,3633335.978,Blackwarrior,2024,,0.002247728,1008,,,,,,1.454717049,1.258098565,Unknown,-1,,
423171.0671,3633486.259,Blackwarrior,2024,,0.00049854,1009,0.019257274,0.321458066,1.093508029,0.977809191,6.875678813,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422784.7352,3633606.463,Blackwarrior,2024,,5.77E-05,1010,0.058617112,0.205550927,1.093508029,0.977809191,6.892051216,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422522.6819,3633696.688,Blackwarrior,2024,,-0.000554035,1011,0.015776613,0.275467749,1.093508029,0.977809191,6.925160604,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422286.7795,3633794.17,Blackwarrior,2024,,-0.000777204,1012,0.028683579,0.225597853,1.093508029,0.977809191,6.980344767,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422085.8015,3633995.064,Blackwarrior,2024,,-0.002011314,1013,0.00876046,0.383601667,1.093508029,0.977809191,7.151295393,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422041.9473,3634072.427,Blackwarrior,2024,,-0.003929208,1014,0.016096069,0.286991165,1.093508029,0.977809191,7.22286039,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422039.9056,3634267.342,Blackwarrior,2024,,-0.001221514,1015,0.033542319,0.332149349,1.093508029,0.977809191,7.416318958,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422084.3405,3634448.981,Blackwarrior,2024,,-0.000986609,1016,0.043075417,0.466610866,1.093508029,0.977809191,7.601915094,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422181.6402,3634638.442,Blackwarrior,2024,,-0.001242137,1017,0.04665082,0.301752767,1.093508029,0.977809191,7.801817663,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422270.6871,3634766.083,Blackwarrior,2024,,-0.004224868,1018,0.057082587,0.400760803,1.093508029,0.977809191,7.940010112,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422396.5459,3634802.394,Blackwarrior,2024,,-0.002105339,1019,0.032480026,0.200916906,1.093508029,0.977809191,7.993856015,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422604.2209,3634807.21,Blackwarrior,2024,,-0.000508598,1020,0.046626924,0.198468757,1.093508029,0.977809191,8.032288222,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422836.4338,3634754.519,Blackwarrior,2024,,0.000344135,1021,0.080318497,0.343577226,1.093508029,0.977809191,8.024489625,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423140.2176,3634726.134,Blackwarrior,2024,,0.002534807,1022,0.036929115,0.164937966,1.093508029,0.977809191,8.064320815,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423252.1121,3634812.586,Blackwarrior,2024,,0.005351865,1023,0.108793015,0.270720854,1.093508029,0.977809191,8.175650532,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423263.8777,3635038.326,Blackwarrior,2024,,0.00225924,1024,0.054284656,0.370451123,0.956114096,0.908318565,8.397318924,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423148.6842,3635198.751,Blackwarrior,2024,,0.003533743,1025,0.044919909,0.342295152,0.956114096,0.908318565,8.525913067,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423040.0594,3635252.24,Blackwarrior,2024,,0.002103915,1026,0.005585919,0.316044876,0.956114096,0.908318565,8.553998055,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422849.7086,3635303.261,Blackwarrior,2024,,-0.000123686,1027,0.024047049,0.161127622,0.956114096,0.908318565,8.565172622,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422434.0286,3635376.198,Blackwarrior,2024,,-0.000782728,1028,0.027439806,0.217371954,0.956114096,0.908318565,8.567143275,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422175.744,3635532.779,Blackwarrior,2024,,-0.002061205,1029,0.037875186,0.23030209,0.956114096,0.908318565,8.689425658,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422076.2377,3635834.765,Blackwarrior,2024,,-0.000948124,1030,0.112027668,0.279492707,0.956114096,0.908318565,8.979427375,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422079.4623,3636155.452,Blackwarrior,2024,,-0.000558013,1031,0.089363104,0.147091957,0.956114096,0.908318565,9.299051206,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422083.4704,3636395.817,Blackwarrior,2024,,-0.001555455,1032,0.081036838,0.217760795,0.956114096,0.908318565,9.538818564,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422156.2833,3636577.035,Blackwarrior,2024,,-0.004574742,1033,0.11866018,0.266808479,0.956114096,0.908318565,9.726214955,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422325.9788,3636654.702,Blackwarrior,2024,,-0.001798707,1034,0.117435792,0.136011586,0.956114096,0.908318565,9.821522549,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422616.8767,3636566.284,Blackwarrior,2024,,5.34E-05,1035,0.109817206,0.272148261,0.956114096,0.908318565,9.771559482,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422906.934,3636523.785,Blackwarrior,2024,,0.001134701,1036,0.038496553,0.245118793,0.956114096,0.908318565,9.775928748,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423182.5996,3636551.245,Blackwarrior,2024,,0.004727407,1037,,,,,,1.454717049,1.258098565,Unknown,-1,,
423262.0813,3636762.408,Blackwarrior,2024,,0.001210539,1038,0.069331641,0.377137514,0.956114096,0.908318565,10.07767069,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423155.8048,3637180.754,Blackwarrior,2024,,9.69E-06,1039,0.028937598,0.403579646,0.956114096,0.908318565,10.46728686,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423116.0537,3637474.591,Blackwarrior,2024,,-0.000205488,1040,0.044004077,0.217495138,0.956114096,0.908318565,10.74903576,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423093.5103,3637957.894,Blackwarrior,2024,,-0.000146434,1041,0.079216101,0.455335264,0.956114096,0.908318565,11.2212711,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423082.4019,3638348.028,Blackwarrior,2024,,-0.001591548,1042,0.10445445,0.330406506,0.956114096,0.908318565,11.60432511,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423153.4441,3638468.587,Blackwarrior,2024,,-0.007074815,1043,0.09720198,0.21929175,0.956114096,0.908318565,11.73495912,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423384.0098,3638467.93,Blackwarrior,2024,,-0.001589023,1044,0.141946003,0.307139218,0.956114096,0.908318565,11.7748823,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423643.5234,3638348.261,Blackwarrior,2024,,-0.00073246,1045,0.107932937,0.240217142,0.956114096,0.908318565,11.70866128,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423861.2506,3638128.037,Blackwarrior,2024,,0.000259138,1046,0.074320464,0.191093121,0.956114096,0.908318565,11.54155263,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424046.7599,3637981.088,Blackwarrior,2024,,0.006059019,1047,0.084569999,0.318322469,0.956114096,0.908318565,11.44329792,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424167.9476,3638047.671,Blackwarrior,2024,,0.003849084,1048,0.090460581,0.319659491,0.956114096,0.908318565,11.53840079,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424253.0866,3638295.14,Blackwarrior,2024,,0.001123165,1049,-0.016138356,0.277694814,0.956114096,0.908318565,11.79954347,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424220.3221,3638570.006,Blackwarrior,2024,,0.001093531,1050,0.103896331,0.420273168,0.956114096,0.908318565,12.05710205,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424170.1011,3638826.193,Blackwarrior,2024,,0.00202308,1051,0.041902132,0.281409517,0.956114096,0.908318565,12.29314398,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423971.3384,3638974.589,Blackwarrior,2024,,0.000786745,1052,0.079062592,0.194513106,0.956114096,0.908318565,12.39128021,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423696.3482,3639121.092,Blackwarrior,2024,,1.63E-05,1053,0.080621505,0.26426986,0.956114096,0.908318565,12.47624577,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423490.8912,3639234.665,Blackwarrior,2024,,-0.000957647,1054,0.071411998,-0.316544488,0.956114096,0.908318565,12.54845338,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423363.4242,3639334.22,Blackwarrior,2024,,-0.007612517,1055,0.179636935,0.194300937,0.956114096,0.908318565,12.62391641,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423388.3611,3639430.49,Blackwarrior,2024,,-0.00501862,1056,0.117699423,0.610779907,0.956114096,0.908318565,12.72307073,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423448.2278,3639551.394,Blackwarrior,2024,,-0.004929272,1057,0.11051025,0.347728567,0.956114096,0.908318565,12.85256692,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423573.9545,3639614.206,Blackwarrior,2024,,-0.004059314,1058,0.132183793,0.383084088,0.956114096,0.908318565,12.93691479,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423761.6502,3639521.873,Blackwarrior,2024,,-0.00227351,1059,0.167412914,0.269930005,0.956114096,0.908318565,12.88213518,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423847.1417,3639385.591,Blackwarrior,2024,,-1.25E-06,1060,0.112803017,0.179421105,0.956114096,0.908318565,12.76601036,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423986.7039,3639190.113,Blackwarrior,2024,,0.001599956,1061,0.116675899,0.380709148,0.956114096,0.908318565,12.60489868,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424150.945,3639111.488,Blackwarrior,2024,,0.001202958,1062,0.038390187,0.124285617,0.956114096,0.908318565,12.56576011,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424418.2581,3639032.836,Blackwarrior,2024,,0.00206527,1063,0.120254947,-0.023286965,0.956114096,0.908318565,12.55514885,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424551.6383,3639072.196,Blackwarrior,2024,,0.005506499,1064,0.114626319,0.237417084,0.956114096,0.908318565,12.62796034,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424629.2813,3639233.568,Blackwarrior,2024,,0.00296238,1065,0.083430972,0.266315446,0.956114096,0.908318565,12.80424972,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424631.7,3639372.561,Blackwarrior,2024,,0.00112064,1066,0.098158441,0.30651072,0.956114096,0.908318565,12.93890668,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424587.5295,3639597.385,Blackwarrior,2024,,0.000277813,1067,0.058896579,-0.213931688,0.956114096,0.908318565,13.14443524,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
491163.5844,3575691.013,Cahaba,2000,3.60890043,-0.000476026,1068,0.002865863,0.349826341,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491134.5898,3575867.468,Cahaba,2000,1.502511549,-0.001424428,1069,-0.033128011,-0.344672333,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491144.7781,3575993.223,Cahaba,2000,4.192085969,-0.001512223,1070,-0.082515366,-0.468454456,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491210.9266,3576164.534,Cahaba,2000,-3.30639962,8.65E-05,1071,-0.04464841,-0.293672582,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491274.3865,3576301.384,Cahaba,2000,-6.145668305,0.000831161,1072,0.031923131,-0.51573328,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491312.384,3576546.257,Cahaba,2000,3.094952547,0.001306636,1073,-0.095172028,-0.34746847,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491289.494,3576683.541,Cahaba,2000,0.547400877,0.001436779,1074,-0.018774296,-0.52923719,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491219.1896,3576842.537,Cahaba,2000,-3.549032446,-0.000426866,1075,-0.031318813,-0.412173024,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491151.3252,3577091.067,Cahaba,2000,2.609122343,-0.000586872,1076,-0.067148819,-0.774604897,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491138.3463,3577348.554,Cahaba,2000,-4.578814634,-0.000540117,1077,-0.023771003,-0.493636388,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491162.9555,3577537.784,Cahaba,2000,-3.126796396,0.000659197,1078,0.02076914,-0.423136246,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491159.6321,3577633.161,Cahaba,2000,2.649077031,0.012140862,1079,-0.043714617,-0.558735097,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
491097.6001,3577675.085,Cahaba,2000,-2.064505374,0.005140606,1080,-0.015982413,-0.307558117,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490976.5672,3577693.902,Cahaba,2000,-1.323728021,0.001465764,1081,-0.04670401,-0.348898122,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490788.0376,3577691.919,Cahaba,2000,-1.138495312,0.000968426,1082,0.070891794,-0.362158941,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490548.9988,3577626.853,Cahaba,2000,2.024312741,0.002532811,1083,0.019623503,-0.62926863,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490460.6146,3577522.339,Cahaba,2000,-6.646509099,0.000843954,1084,0.04302596,1.832376683,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490290.801,3577259.709,Cahaba,2000,-1.554490786,5.31E-05,1085,0.019372417,-0.878842389,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490130.8157,3577053.817,Cahaba,2000,-6.594322492,0.000506137,1086,-0.072391592,-0.364706788,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490044.3653,3576878.981,Cahaba,2000,1.01106873,0.004507052,1087,-0.025771693,-0.470100202,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490067.0795,3576804.758,Cahaba,2000,-1.397184086,0.003561483,1088,-0.014532664,-0.612062827,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490148.5207,3576666.708,Cahaba,2000,-1.899915272,0.000196798,1089,-0.016467061,-0.186881848,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490235.6656,3576534.242,Cahaba,2000,-2.258959096,-0.001451265,1090,-0.030656414,1.046906981,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490280.2441,3576448.003,Cahaba,2000,-1.843428613,-0.005385361,1091,-0.029054082,-0.523446055,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490258.2222,3576322.832,Cahaba,2000,-0.681092653,-0.00247579,1092,0.003016477,0.213081146,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490170.5155,3576197.769,Cahaba,2000,-4.922045907,-0.002386287,1093,0.017768648,-0.51550691,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490094.9675,3576147.943,Cahaba,2000,-2.849484386,-0.004348217,1094,-0.038537054,-0.389159557,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
490031.4968,3576116.323,Cahaba,2000,1.998499825,-0.001796434,1095,-0.037001294,-0.337919573,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489898.0041,3576084.129,Cahaba,2000,-3.722497955,-0.00085042,1096,0.026548331,1.56707825,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489728.401,3576062.665,Cahaba,2000,-2.110659695,-0.000581312,1097,-0.042582852,1.30117491,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489515.6914,3576069.329,Cahaba,2000,1.717075538,-0.000918051,1098,-0.043655957,-0.471303204,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489390.7427,3576092.827,Cahaba,2000,-3.462138962,-0.000220982,1099,0.006667229,1.019999342,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489022.1068,3576170.395,Cahaba,2000,-8.734913466,-2.26E-05,1100,-0.037221214,-0.476012059,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488815.0119,3576228.994,Cahaba,2000,-2.20851692,-0.000111782,1101,0.003674094,-0.456703559,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488609.4371,3576260.461,Cahaba,2000,3.234580116,-0.001162372,1102,0.023782228,-0.034548189,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488496.322,3576329.474,Cahaba,2000,-3.099277415,-0.005300023,1103,-0.019826222,-0.275719553,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488445.7304,3576408.119,Cahaba,2000,-0.363298954,-0.010493774,1104,0.001934069,-0.388432369,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488479.6177,3576504.472,Cahaba,2000,1.629306221,-0.003968684,1105,0.034189256,1.787546492,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488606.1032,3576573.444,Cahaba,2000,1.10673969,-0.000881162,1106,0.021462259,0.816792397,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488693.4749,3576614.761,Cahaba,2000,-3.535184903,0.001525564,1107,-0.018939077,-0.548953865,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488802.8166,3576700.107,Cahaba,2000,2.134773062,0.000692844,1108,-0.078500468,1.683641798,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488962.467,3576859.876,Cahaba,2000,3.15886842,0.000902303,1109,0.018264737,1.950885926,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489042.1301,3576989.73,Cahaba,2000,1.258644076,0.001459764,1110,-0.02845261,1.375672414,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489100.9222,3577146.959,Cahaba,2000,0.551367865,0.000820369,1111,-0.050712084,-0.451941666,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489132.0327,3577310.926,Cahaba,2000,4.495152697,0.001967576,1112,-0.012757006,-0.432983778,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489131.1025,3577385.804,Cahaba,2000,0.675781703,0.012317734,1113,-0.014987296,-0.887633682,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489081.1379,3577427.51,Cahaba,2000,0.815055756,0.009487209,1114,0.009775638,-0.513422799,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
489020.7137,3577448.435,Cahaba,2000,-0.314129252,0.004049501,1115,-0.007706117,-0.758754153,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488914.0987,3577434.284,Cahaba,2000,-0.990660343,-0.00019865,1116,0.019630271,1.347894714,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488791.819,3577402.604,Cahaba,2000,-3.864419285,-0.001521914,1117,-0.033264156,1.483987399,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488612.7919,3577425.214,Cahaba,2000,-4.518255874,-0.001835224,1118,-0.017052615,1.578702973,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488485.2769,3577492.791,Cahaba,2000,-1.302890935,-0.000978121,1119,-0.017746552,0.567267526,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488358.4377,3577597.651,Cahaba,2000,-4.429655548,0.000584666,1120,0.002931293,-0.612119817,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488203.276,3577677.93,Cahaba,2000,-1.868846569,0.000514515,1121,0.010631185,-0.356122642,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488036.2381,3577735.036,Cahaba,2000,-5.414187753,-0.000307612,1122,0.022527769,-0.462116516,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487875.9704,3577813.764,Cahaba,2000,-2.899490724,-0.001243682,1123,0.051529498,-0.290465799,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487793.2247,3577881.383,Cahaba,2000,-3.305439857,-0.004080379,1124,-0.02099873,0.666909605,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487736.655,3577953.216,Cahaba,2000,-0.459078331,-0.006230103,1125,-0.076441603,-0.261386741,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487756.0669,3578046,Cahaba,2000,-2.568059487,-0.010849881,1126,-0.060226096,-0.640876379,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487782.4334,3578078.496,Cahaba,2000,-0.225320515,-0.003467463,1127,-0.04245588,-0.381006745,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487901.0475,3578146.657,Cahaba,2000,2.438127049,0.000104665,1128,-0.026488743,1.795787329,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488024.8227,3578208.782,Cahaba,2000,4.204775764,0.0048342,1129,-0.053630464,1.303311822,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488072.6801,3578270.637,Cahaba,2000,0.286119424,0.001863333,1130,0.005509427,-0.467266563,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488122.3893,3578501.793,Cahaba,2000,-1.823326716,0.000543789,1131,-0.065318069,-0.802626227,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488132.8062,3578622.262,Cahaba,2000,0.906317792,0.000764036,1132,-0.031597466,-0.221549217,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488141.9139,3578748.968,Cahaba,2000,2.247562794,0.002495788,1133,-0.113292747,-0.68865521,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488131.9872,3578798.827,Cahaba,2000,-0.869455325,0.022914731,1134,-0.077726994,-0.121704201,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488084.4513,3578818.997,Cahaba,2000,-0.37352931,0.011741784,1135,0.007332836,-0.476534344,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
488018.7514,3578815.964,Cahaba,2000,-1.257690736,0.001819811,1136,0.088807571,0.089709264,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487869.0803,3578757.163,Cahaba,2000,-2.235541598,0.000200528,1137,0.008311884,-0.473000506,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487679.0321,3578673.016,Cahaba,2000,-6.135490127,-9.73E-05,1138,0.025410505,1.142497821,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487590.9594,3578639.372,Cahaba,2000,-1.009517037,-0.002161932,1139,0.002170747,0.053174608,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487518.2511,3578615.498,Cahaba,2000,-0.987069467,-0.003351479,1140,0.039275934,0.734530215,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487414.8739,3578625.036,Cahaba,2000,-1.265238073,-0.004345824,1141,0.001152765,0.806335195,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487350.4431,3578662.358,Cahaba,2000,-0.589011762,-0.000377674,1142,0.016709098,0.880111633,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487193.0881,3578760.428,Cahaba,2000,-3.386621363,0.000379165,1143,-0.026792468,0.484511068,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
487055.3878,3578816.775,Cahaba,2000,-3.345925807,7.43E-05,1144,0.051191928,1.078554821,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
486882.9251,3578894.611,Cahaba,2000,-3.994553986,-0.00070545,1145,0.011834331,0.71751118,1.245536715,1.012017147,0,1.395189623,1.30129699,No Dam,-1,-0.149652908,-0.289279843
