river,year,bend_id,n_points,s_length_m,curvature_abs_max,curvature_abs_mean,apex_row_id,apex_x,apex_y,DamDistance_km_mean,Delta_EVI_change_unitless_mean,CV_runoff_selected_mean,is_training_any,apex_s_m,mean_migration_rate,median_migration_rate,std_migration_rate,mean_migration_abs,max_migration_abs,mean_curvature,std_curvature,mean_curvature_abs,frac_pos_curv,frac_pos_migration,s_min,s_max,span_s_m,best_lag_m,best_lag_abs_corr,best_lag_corr_signed,n_pairs_for_best_lag,chord_len_m,sinuosity_unitless
Blackwarrior,2000,Blackwarrior_2000_55,12,1245.234949,0.004325206,0.001815272,292,424548.792,3639038.018,12.73210771,0.020899498,0.956114096,True,99821.11829,-0.025091460500000107,0.8432736304999999,4.016059080062986,3.3676220545,6.4439352,0.001815272333333333,0.0013075232274468282,0.001815272333333333,1.0,0.5,99033.80476,100279.0397,1245.2349399999948,172.0,0.9813162727539488,-0.9813162727539488,10,791.5803712641991,1.5730998319365708
Blackwarrior,2000,Blackwarrior_2000_6,6,1308.358295,0.003490795,0.001600422,42,425351.188,3603304.638,24.33777093,0.1513871,1.238918841,True,13615.82376,-4.085151455666667,-3.661704711,2.960364214003842,4.085151455666667,7.586284348,-0.0016004223333333332,0.001561666525800264,0.0016004223333333332,0.0,0.0,12545.37349,13853.73178,1308.3582900000001,0.0,0.7195788439448251,0.7195788439448251,6,1007.4526551896477,1.2986796831199066
Blackwarrior,2000,Blackwarrior_2000_7,10,1870.094296,0.012152119,0.002876952,45,425779.1855,3602718.353,24.12074343,0.355443917,1.238918841,True,14350.11394,4.266251250600001,4.55572785,11.696894663806043,9.2931985078,22.02533268,0.0028769523999999996,0.004898460133401725,0.0028769523999999996,1.0,0.6,14163.11043,16033.20473,1870.0942999999988,1204.0,0.998242985342454,0.998242985342454,6,1479.2746338305842,1.2641968254112406
Blackwarrior,2000,Blackwarrior_2000_8,20,2883.283938,0.003272765,0.001158412,52,426482.5411,3605607.982,22.48616403,0.33404667,1.238918841,True,17566.68583,-1.7893753716999998,-1.8926625650000002,5.5114882525338995,4.2942482169,11.30692769,-0.0011584122,0.000935535136986966,0.0011584122,0.0,0.2,16658.98475,19542.26868,2883.2839300000014,2150.0,0.9913112197540329,-0.9913112197540329,6,1638.768018168604,1.7594216545806147
Blackwarrior,2000,Blackwarrior_2000_9,14,1664.841373,0.002885692,0.001607752,61,427730.3086,3603827.769,23.98018092,0.19731883,1.238918841,True,20186.11245,-2.692625715142857,-4.313631132,4.297109935406047,4.669379359714285,6.302307083,0.0016077521428571428,0.0009943479724345734,0.0016077521428571428,1.0,0.2857142857142857,19768.84444,21433.68581,1664.8413699999983,1032.0,0.8761469066318229,0.8761469066318229,6,979.6849433973748,1.6993640498614007
Blackwarrior,2018,Blackwarrior_2018_0,12,1152.322147,0.000537716,0.000337481,298,420129.8958,3600464.015,26.61632893,0.302531366,0.960052311,True,751.6859268,-3.0843479864999996,-5.7885830144999995,12.571510801355771,11.238401756499998,20.39707562,-0.00033748083333333336,0.000188504927527027,0.00033748083333333336,0.0,0.3333333333333333,0.0,1152.322147,1152.322147,602.0,0.9999815225075914,-0.9999815225075914,6,1136.575803117296,1.013854195944975
Blackwarrior,2018,Blackwarrior_2018_1,4,69.30503719,0.000275157,0.0002564,301,420436.071,3600926.579,25.96619234,0.35679606,0.967452609,True,1306.616664,0.29257752499999956,0.29257752499999956,12.699206382330857,10.997835335000001,11.29041286,0.0002564,2.1658717998379608e-05,0.0002564,1.0,0.5,1306.616664,1375.921701,69.30503700000008,,,,0,69.3050371925373,0.9999999999633893
Blackwarrior,2018,Blackwarrior_2018_10,6,630.0239581,0.000710596,0.000347463,339,423831.0448,3599051.838,27.9911361,0.589686817,0.967452609,True,8893.447772,2.1310981960000004,8.762976758,16.16042457427198,14.341496096,18.31559685,-0.0003474633333333333,0.00028882029071286986,0.0003474633333333333,0.0,0.6666666666666666,8580.984227,9211.008185,630.0239579999998,0.0,0.47478845168336936,-0.47478845168336936,6,628.5417163105194,1.0023582234098656
Blackwarrior,2018,Blackwarrior_2018_11,18,2601.085616,0.001187204,0.000451884,342,424734.9923,3599965.552,26.30653374,0.253025127,0.964341258,True,10183.30254,2.201165676999999,3.789983858,21.460079711967175,16.826656700111112,40.68697509,0.00045188388888888896,0.00041455546662261353,0.00045188388888888896,1.0,0.5555555555555556,9969.301904,12570.38752,2601.0856160000003,1978.0,0.9999682464538237,-0.9999682464538237,6,2477.5105177513196,1.049878738097484
Blackwarrior,2018,Blackwarrior_2018_12,14,1594.285379,0.006425722,0.001902541,355,425115.8665,3603259.56,24.29932751,0.186139403,0.953451531,True,13664.44806,-3.031213612857143,-4.814637573,7.815246853007628,7.210241929714286,12.46001991,-0.001902541142857143,0.0021423449404415523,0.001902541142857143,0.0,0.42857142857142855,12719.22535,14313.51073,1594.2853799999993,946.0,0.9807522037218523,-0.9807522037218523,6,899.1962389333592,1.7730116185663394
Blackwarrior,2018,Blackwarrior_2018_13,16,1627.498328,0.008614753,0.002548157,361,425725.2972,3602767.437,24.19020253,0.331593778,0.953451531,True,14549.95524,-0.926198761875,4.3325918135,19.84451029105934,13.173802168875,47.19702934,0.002548157375,0.002860702761147334,0.002548157375,1.0,0.625,14464.24783,16091.74615,1627.4983200000006,946.0,0.9019674142818512,-0.9019674142818512,8,1346.488814112573,1.2086979935831337
Blackwarrior,2018,Blackwarrior_2018_14,14,1202.503826,0.002563641,0.001576165,369,426060.2864,3605167.425,22.1247713,0.395806957,0.953451531,True,17195.21938,6.1229884448571426,4.649509586,7.4833003693197,6.457867629714285,22.82204784,-0.0015761647142857143,0.0008057749514108409,0.0015761647142857143,0.0,0.8571428571428571,16987.99113,18190.49496,1202.5038300000015,258.0,0.9496290681230153,-0.9496290681230153,10,928.7897233866884,1.2946997535838956
Blackwarrior,2018,Blackwarrior_2018_15,2,0.0,5.73e-05,5.73e-05,375,426910.9827,3605497.619,22.1591406,0.621604144,0.953451531,True,18294.90279,12.56533036,12.56533036,0.0,12.56533036,12.56533036,5.73e-05,0.0,5.73e-05,1.0,1.0,18294.90279,18294.90279,0.0,,,,0,0.0,
Blackwarrior,2018,Blackwarrior_2018_16,10,716.0970308,0.002327856,0.00141145,380,427762.5606,3604849.991,22.85033648,0.276070012,0.953451531,True,19421.93428,4.3058623382,4.111510399,2.9201290021150195,4.3058623382,8.468133684,-0.0014114498,0.0007111990597845303,0.0014114498,0.0,1.0,18897.4187,19613.51573,716.0970300000008,172.0,0.681116673547478,-0.681116673547478,8,658.7836426161139,1.0869988027575903
Blackwarrior,2018,Blackwarrior_2018_17,24,1909.474452,0.004279372,0.001754469,387,427824.6128,3603700.551,23.95650873,0.199345115,0.953451531,True,20621.9275,1.5495711699166665,5.4560531690000005,8.359223866806483,7.644450921250001,15.18215169,0.001754469416666667,0.0012287248143232254,0.001754469416666667,1.0,0.6666666666666666,19878.886,21788.36045,1909.4744500000015,1290.0,0.9828881685972345,-0.9828881685972345,8,984.5529010299141,1.9394330665244606
Blackwarrior,2018,Blackwarrior_2018_18,16,1910.220007,0.00094927,0.000459337,397,429056.9547,3605158.967,23.18654555,0.241689999,0.955266963,True,22743.47007,-0.4234941459999998,-0.38223733849999986,11.005745976326411,8.42037906775,21.13570913,-0.0004593365,0.00021737228452219939,0.0004593365,0.0,0.5,22033.49619,23943.71619,1910.2199999999975,516.0,0.967761746283302,0.967761746283302,12,1836.1312708584667,1.0403504571363755
