river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature,EVI_change_2000_2018_unitless,EVI_change_2018_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2018_unitless,CV_runoff_ERA5_2018_2024_unitless,Delta_ERA5_CV_unitless,__source,epoch,is_training,ds_m,s_m,curv_sign,curv_sign_ff,bend_id,U_mode,CV_runoff_selected,CV_runoff_z,phase_lag_min_m,phase_lag_max_m,phase_lag_step_m,migration_abs_m_per_yr
Cahaba,2000,1372,484501.3382,3591276.563,No Dam,0,0,,-3.012246137,0.004296777,0.040151174,0.038902677,-0.001248497,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38012.90669,1,1,Cahaba_2000_45,absorbed,1.1983419,1.050011586,0,2000,50,3.012246137
Cahaba,2000,1373,484622.8261,3591359.93,No Dam,0,0,,3.619493076,0.009623898,-0.028133346,-0.236256435,-0.208123089,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,147.3409873,38160.24768,1,1,Cahaba_2000_45,absorbed,1.1983419,1.050011586,0,2000,50,3.619493076
Cahaba,2000,1373,484622.8261,3591359.93,No Dam,0,0,,3.619493076,0.009623898,-0.028133346,-0.236256435,-0.208123089,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38160.24768,1,1,Cahaba_2000_45,absorbed,1.1983419,1.050011586,0,2000,50,3.619493076
Cahaba,2000,1374,484601.997,3591431.584,No Dam,0,0,,-0.773103284,0.00414788,0.044667203,0.531472752,0.486805549,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,74.62001824,38234.86769,1,1,Cahaba_2000_45,absorbed,1.1983419,1.050011586,0,2000,50,0.773103284
Cahaba,2000,1374,484601.997,3591431.584,No Dam,0,0,,-0.773103284,0.00414788,0.044667203,0.531472752,0.486805549,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38234.86769,1,1,Cahaba_2000_45,absorbed,1.1983419,1.050011586,0,2000,50,0.773103284
Cahaba,2000,1375,484496.4972,3591548.392,No Dam,0,0,,-2.369424415,-0.000134785,0.038983962,0.697548898,0.658564936,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,157.3985917,38392.26629,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.369424415
Cahaba,2000,1375,484496.4972,3591548.392,No Dam,0,0,,-2.369424415,-0.000134785,0.038983962,0.697548898,0.658564936,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38392.26629,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.369424415
Cahaba,2000,1376,484338.907,3591745.779,No Dam,0,0,,-0.912353559,-0.000715399,0.010688969,1.197081288,1.186392319,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,252.5792923,38644.84558,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,0.912353559
Cahaba,2000,1376,484338.907,3591745.779,No Dam,0,0,,-0.912353559,-0.000715399,0.010688969,1.197081288,1.186392319,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38644.84558,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,0.912353559
Cahaba,2000,1377,484286.6523,3591871.85,No Dam,0,0,,-2.986550513,-0.002923082,-0.031881125,1.057955746,1.089836871,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,136.4714282,38781.31701,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.986550513
Cahaba,2000,1377,484286.6523,3591871.85,No Dam,0,0,,-2.986550513,-0.002923082,-0.031881125,1.057955746,1.089836871,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38781.31701,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.986550513
Cahaba,2000,1378,484253.1386,3591982.055,No Dam,0,0,,1.504516221,-0.00499024,-0.007864436,-0.420329149,-0.412464713,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,115.1881509,38896.50516,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,1.504516221
Cahaba,2000,1378,484253.1386,3591982.055,No Dam,0,0,,1.504516221,-0.00499024,-0.007864436,-0.420329149,-0.412464713,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,38896.50516,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,1.504516221
Cahaba,2000,1379,484310.3848,3592093.11,No Dam,0,0,,-2.609175808,-0.011208526,-0.018405475,0.322906147,0.341311622,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,124.941348,39021.44651,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.609175808
Cahaba,2000,1379,484310.3848,3592093.11,No Dam,0,0,,-2.609175808,-0.011208526,-0.018405475,0.322906147,0.341311622,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39021.44651,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,2.609175808
Cahaba,2000,1380,484402.8272,3592096.44,No Dam,0,0,,-1.890454171,-0.003332109,0.005730489,1.695839692,1.690109203,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,92.5023579,39113.94886,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,1.890454171
Cahaba,2000,1380,484402.8272,3592096.44,No Dam,0,0,,-1.890454171,-0.003332109,0.005730489,1.695839692,1.690109203,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39113.94886,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,1.890454171
Cahaba,2000,1381,484570.8466,3591994.623,No Dam,0,0,,-0.739002339,-0.000317762,0.042766102,-0.419327267,-0.462093369,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,196.4617527,39310.41062,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,0.739002339
Cahaba,2000,1381,484570.8466,3591994.623,No Dam,0,0,,-0.739002339,-0.000317762,0.042766102,-0.419327267,-0.462093369,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39310.41062,-1,-1,Cahaba_2000_46,absorbed,1.1983419,1.050011586,0,2000,50,0.739002339
Cahaba,2000,1382,484693.8377,3591881.161,No Dam,0,0,,-4.105523324,0.001629936,0.068008574,-0.101456256,-0.16946483,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,167.3333085,39477.74393,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.105523324
Cahaba,2000,1382,484693.8377,3591881.161,No Dam,0,0,,-4.105523324,0.001629936,0.068008574,-0.101456256,-0.16946483,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39477.74393,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.105523324
Cahaba,2000,1383,484874.5712,3591812.34,No Dam,0,0,,4.733109869,0.003494284,-0.012344802,0.407534824,0.419879626,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,193.3931955,39671.13712,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.733109869
Cahaba,2000,1383,484874.5712,3591812.34,No Dam,0,0,,4.733109869,0.003494284,-0.012344802,0.407534824,0.419879626,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39671.13712,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.733109869
Cahaba,2000,1384,485020.301,3591883.129,No Dam,0,0,,2.570883431,0.004184898,0.120752608,1.927240173,1.806487565,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,162.0131388,39833.15026,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,2.570883431
Cahaba,2000,1384,485020.301,3591883.129,No Dam,0,0,,2.570883431,0.004184898,0.120752608,1.927240173,1.806487565,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39833.15026,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,2.570883431
Cahaba,2000,1385,485099.7026,3592002.018,No Dam,0,0,,3.773693696,0.003912907,0.148356447,1.995333977,1.84697753,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,142.9657595,39976.11602,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,3.773693696
Cahaba,2000,1385,485099.7026,3592002.018,No Dam,0,0,,3.773693696,0.003912907,0.148356447,1.995333977,1.84697753,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,39976.11602,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,3.773693696
Cahaba,2000,1386,485109.2931,3592159.254,No Dam,0,0,,4.484832482,0.001670174,0.242832165,2.395889485,2.15305732,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,157.5282114,40133.64423,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.484832482
Cahaba,2000,1386,485109.2931,3592159.254,No Dam,0,0,,4.484832482,0.001670174,0.242832165,2.395889485,2.15305732,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,40133.64423,1,1,Cahaba_2000_47,absorbed,1.1983419,1.050011586,0,2000,50,4.484832482
Cahaba,2000,1387,485017.0027,3592310.161,No Dam,0,0,,-1.060315783,-0.001296756,0.083817205,0.144081607,0.060264402,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,176.8910416,40310.53527,-1,-1,Cahaba_2000_48,absorbed,1.1983419,1.050011586,0,2000,50,1.060315783
Cahaba,2000,1387,485017.0027,3592310.161,No Dam,0,0,,-1.060315783,-0.001296756,0.083817205,0.144081607,0.060264402,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,40310.53527,-1,-1,Cahaba_2000_48,absorbed,1.1983419,1.050011586,0,2000,50,1.060315783
Cahaba,2000,1388,485008.6947,3592485.924,No Dam,0,0,,-2.190523802,-0.000859094,0.002894417,1.601649232,1.598754815,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,175.9592425,40486.49451,-1,-1,Cahaba_2000_48,absorbed,1.1983419,1.050011586,0,2000,50,2.190523802
Cahaba,2000,1388,485008.6947,3592485.924,No Dam,0,0,,-2.190523802,-0.000859094,0.002894417,1.601649232,1.598754815,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,40486.49451,-1,-1,Cahaba_2000_48,absorbed,1.1983419,1.050011586,0,2000,50,2.190523802
Cahaba,2000,1389,485065.0657,3592708.455,No Dam,0,0,,-6.676653224,0.000525763,-0.004737951,1.645344517,1.650082468,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,229.5598737,40716.05439,1,1,Cahaba_2000_49,absorbed,1.1983419,1.050011586,0,2000,50,6.676653224
Cahaba,2000,1389,485065.0657,3592708.455,No Dam,0,0,,-6.676653224,0.000525763,-0.004737951,1.645344517,1.650082468,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,40716.05439,1,1,Cahaba_2000_49,absorbed,1.1983419,1.050011586,0,2000,50,6.676653224
Cahaba,2000,1390,485052.9279,3592858.658,No Dam,0,0,,-4.226099617,0.000806361,0.00468901,-0.646681751,-0.651370761,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,150.6926256,40866.74701,1,1,Cahaba_2000_49,absorbed,1.1983419,1.050011586,0,2000,50,4.226099617
Cahaba,2000,1390,485052.9279,3592858.658,No Dam,0,0,,-4.226099617,0.000806361,0.00468901,-0.646681751,-0.651370761,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,40866.74701,1,1,Cahaba_2000_49,absorbed,1.1983419,1.050011586,0,2000,50,4.226099617
Cahaba,2000,1391,485028.2672,3593020.223,No Dam,0,0,,4.276575023,-0.000254898,0.036525559,-0.802223594,-0.838749153,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,163.4362241,41030.18324,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,4.276575023
Cahaba,2000,1391,485028.2672,3593020.223,No Dam,0,0,,4.276575023,-0.000254898,0.036525559,-0.802223594,-0.838749153,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41030.18324,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,4.276575023
Cahaba,2000,1392,485017.3432,3593229.671,No Dam,0,0,,5.707427436,-0.000381233,0.007050034,1.878228819,1.871178785,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,209.7326834,41239.91592,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,5.707427436
Cahaba,2000,1392,485017.3432,3593229.671,No Dam,0,0,,5.707427436,-0.000381233,0.007050034,1.878228819,1.871178785,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41239.91592,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,5.707427436
Cahaba,2000,1393,485020.1884,3593403.434,No Dam,0,0,,4.965041427,-0.000359303,-0.128506566,-0.4321696,-0.303663034,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,173.7862921,41413.70221,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,4.965041427
Cahaba,2000,1393,485020.1884,3593403.434,No Dam,0,0,,4.965041427,-0.000359303,-0.128506566,-0.4321696,-0.303663034,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41413.70221,-1,-1,Cahaba_2000_50,absorbed,1.1983419,1.050011586,0,2000,50,4.965041427
Cahaba,2000,1394,485038.6578,3593559.065,No Dam,0,0,,3.475565963,0.000517748,-0.089865578,1.297551085,1.387416663,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,156.7230899,41570.4253,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,3.475565963
Cahaba,2000,1394,485038.6578,3593559.065,No Dam,0,0,,3.475565963,0.000517748,-0.089865578,1.297551085,1.387416663,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41570.4253,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,3.475565963
Cahaba,2000,1395,485042.8295,3593655.135,No Dam,0,0,,3.00187445,0.002868564,-0.052511515,-0.501688026,-0.449176511,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,96.16053234,41666.58584,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,3.00187445
Cahaba,2000,1395,485042.8295,3593655.135,No Dam,0,0,,3.00187445,0.002868564,-0.052511515,-0.501688026,-0.449176511,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41666.58584,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,3.00187445
Cahaba,2000,1396,485016.1809,3593770.713,No Dam,0,0,,1.078230973,0.00175934,0.009882222,0.359318983,0.349436761,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,118.6103788,41785.19621,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,1.078230973
Cahaba,2000,1396,485016.1809,3593770.713,No Dam,0,0,,1.078230973,0.00175934,0.009882222,0.359318983,0.349436761,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41785.19621,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,1.078230973
Cahaba,2000,1397,484935.4317,3593900.827,No Dam,0,0,,0.462377956,0.000991531,0.016576354,0.466561821,0.449985467,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,153.1342101,41938.33042,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,0.462377956
Cahaba,2000,1397,484935.4317,3593900.827,No Dam,0,0,,0.462377956,0.000991531,0.016576354,0.466561821,0.449985467,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,41938.33042,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,0.462377956
Cahaba,2000,1398,484838.8807,3594020.729,No Dam,0,0,,1.814203813,0.000119562,-0.019784406,0.021261362,0.041045768,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,153.9434481,42092.27387,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,1.814203813
Cahaba,2000,1398,484838.8807,3594020.729,No Dam,0,0,,1.814203813,0.000119562,-0.019784406,0.021261362,0.041045768,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42092.27387,1,1,Cahaba_2000_51,absorbed,1.1983419,1.050011586,0,2000,50,1.814203813
Cahaba,2000,1399,484685.4461,3594186.561,No Dam,0,0,,-3.598470308,-0.000614478,0.054442338,1.723532312,1.669089974,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,225.925715,42318.19959,-1,-1,Cahaba_2000_52,absorbed,1.1983419,1.050011586,0,2000,50,3.598470308
Cahaba,2000,1399,484685.4461,3594186.561,No Dam,0,0,,-3.598470308,-0.000614478,0.054442338,1.723532312,1.669089974,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42318.19959,-1,-1,Cahaba_2000_52,absorbed,1.1983419,1.050011586,0,2000,50,3.598470308
Cahaba,2000,1400,484610.3291,3594303.152,No Dam,0,0,,-3.988165288,-0.000992174,0.010229734,-0.483899006,-0.49412874,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,138.6939976,42456.89359,-1,-1,Cahaba_2000_52,absorbed,1.1983419,1.050011586,0,2000,50,3.988165288
Cahaba,2000,1400,484610.3291,3594303.152,No Dam,0,0,,-3.988165288,-0.000992174,0.010229734,-0.483899006,-0.49412874,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42456.89359,-1,-1,Cahaba_2000_52,absorbed,1.1983419,1.050011586,0,2000,50,3.988165288
Cahaba,2000,1401,484584.6008,3594416.938,No Dam,0,0,,3.445156212,0.003407265,0.010865594,-0.440656961,-0.451522555,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,116.6584725,42573.55206,1,1,Cahaba_2000_53,absorbed,1.1983419,1.050011586,0,2000,50,3.445156212
Cahaba,2000,1401,484584.6008,3594416.938,No Dam,0,0,,3.445156212,0.003407265,0.010865594,-0.440656961,-0.451522555,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42573.55206,1,1,Cahaba_2000_53,absorbed,1.1983419,1.050011586,0,2000,50,3.445156212
Cahaba,2000,1402,484496.6562,3594479.618,No Dam,0,0,,-3.166932774,0.001400091,0.029974809,-0.556889731,-0.58686454,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,107.9955326,42681.54759,1,1,Cahaba_2000_53,absorbed,1.1983419,1.050011586,0,2000,50,3.166932774
Cahaba,2000,1402,484496.6562,3594479.618,No Dam,0,0,,-3.166932774,0.001400091,0.029974809,-0.556889731,-0.58686454,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42681.54759,1,1,Cahaba_2000_53,absorbed,1.1983419,1.050011586,0,2000,50,3.166932774
Cahaba,2000,1403,484386.6205,3594520.876,No Dam,0,0,,-4.416452686,-0.003037882,0.04035412,2.288451893,2.248097773,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,117.5162875,42799.06388,-1,-1,Cahaba_2000_54,absorbed,1.1983419,1.050011586,0,2000,50,4.416452686
Cahaba,2000,1403,484386.6205,3594520.876,No Dam,0,0,,-4.416452686,-0.003037882,0.04035412,2.288451893,2.248097773,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42799.06388,-1,-1,Cahaba_2000_54,absorbed,1.1983419,1.050011586,0,2000,50,4.416452686
Cahaba,2000,1404,484302.1471,3594619.458,No Dam,0,0,,-1.408069958,-0.001547047,-0.001219011,-0.800948793,-0.799729782,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,129.8235958,42928.88747,-1,-1,Cahaba_2000_54,absorbed,1.1983419,1.050011586,0,2000,50,1.408069958
Cahaba,2000,1404,484302.1471,3594619.458,No Dam,0,0,,-1.408069958,-0.001547047,-0.001219011,-0.800948793,-0.799729782,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,42928.88747,-1,-1,Cahaba_2000_54,absorbed,1.1983419,1.050011586,0,2000,50,1.408069958
Cahaba,2000,1405,484247.6733,3594797.094,No Dam,0,0,,-2.604422721,0.000326172,-0.03831622,1.488262633,1.526578853,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,185.8008164,43114.68829,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,2.604422721
Cahaba,2000,1405,484247.6733,3594797.094,No Dam,0,0,,-2.604422721,0.000326172,-0.03831622,1.488262633,1.526578853,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43114.68829,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,2.604422721
Cahaba,2000,1406,484182.1804,3594940.236,No Dam,0,0,,-2.189883742,0.001300002,-0.016227235,1.392474844,1.408702079,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,157.4133162,43272.10161,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,2.189883742
Cahaba,2000,1406,484182.1804,3594940.236,No Dam,0,0,,-2.189883742,0.001300002,-0.016227235,1.392474844,1.408702079,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43272.10161,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,2.189883742
Cahaba,2000,1407,484060.2388,3595093.747,No Dam,0,0,,1.860837339,0.000485608,0.027875282,-0.003077577,-0.030952859,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,196.0494349,43468.15104,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,1.860837339
Cahaba,2000,1407,484060.2388,3595093.747,No Dam,0,0,,1.860837339,0.000485608,0.027875282,-0.003077577,-0.030952859,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43468.15104,1,1,Cahaba_2000_55,absorbed,1.1983419,1.050011586,0,2000,50,1.860837339
Cahaba,2000,1408,483896.9346,3595222.916,No Dam,0,0,,-4.938888956,-0.000645699,0.040487888,1.302667935,1.262180047,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,208.2135738,43676.36461,-1,-1,Cahaba_2000_56,absorbed,1.1983419,1.050011586,0,2000,50,4.938888956
Cahaba,2000,1408,483896.9346,3595222.916,No Dam,0,0,,-4.938888956,-0.000645699,0.040487888,1.302667935,1.262180047,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43676.36461,-1,-1,Cahaba_2000_56,absorbed,1.1983419,1.050011586,0,2000,50,4.938888956
Cahaba,2000,1409,483806.5937,3595345.757,No Dam,0,0,,1.576679978,-0.000836909,0.005032217,-0.572731774,-0.577763991,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,152.4840631,43828.84868,-1,-1,Cahaba_2000_56,absorbed,1.1983419,1.050011586,0,2000,50,1.576679978
Cahaba,2000,1409,483806.5937,3595345.757,No Dam,0,0,,1.576679978,-0.000836909,0.005032217,-0.572731774,-0.577763991,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43828.84868,-1,-1,Cahaba_2000_56,absorbed,1.1983419,1.050011586,0,2000,50,1.576679978
Cahaba,2000,1410,483738.5413,3595495.928,No Dam,0,0,,-0.155002479,0.001487256,-0.008979348,0.121662857,0.130642205,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,164.8710356,43993.71971,1,1,Cahaba_2000_57,absorbed,1.1983419,1.050011586,0,2000,50,0.155002479
Cahaba,2000,1410,483738.5413,3595495.928,No Dam,0,0,,-0.155002479,0.001487256,-0.008979348,0.121662857,0.130642205,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,43993.71971,1,1,Cahaba_2000_57,absorbed,1.1983419,1.050011586,0,2000,50,0.155002479
Cahaba,2000,1411,483655.7321,3595586.751,No Dam,0,0,,2.402755363,0.002587403,0.041726302,0.467020632,0.42529433,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,122.9072046,44116.62692,1,1,Cahaba_2000_57,absorbed,1.1983419,1.050011586,0,2000,50,2.402755363
Cahaba,2000,1411,483655.7321,3595586.751,No Dam,0,0,,2.402755363,0.002587403,0.041726302,0.467020632,0.42529433,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2000-2018,TRUE,0,44116.62692,1,1,Cahaba_2000_57,absorbed,1.1983419,1.050011586,0,2000,50,2.402755363
Cahaba,2000,1412,483508.8647,3595656.23,No Dam,0,0,,-0.802850855,6.90E-05,-0.041991711,1.647226401,1.689218112,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2000-2018,TRUE,162.4726581,44279.09958,1,1,Cahaba_2000_57,absorbed,1.1983419,1.050011586,0,2000,50,0.802850855
